Title,Rating,Popularity,Budget,Gross Worldwide,URL,Runtime_minutes,ROI,Director_main,Writer_main,Star_main,Genre_main
Birdemic: Shock and Terror,1.7,36.0,10000.0,509.0,https://www.imdb.com/title/tt1316037/,105,0.0509,James Nguyen,James Nguyen,Alan Bagh,B-Action
Piranha,5.9,36.0,600000.0,321.0,https://www.imdb.com/title/tt0078087/,94,0.000535,Joe Dante,John Sayles,Bradford Dillman,B-Horror
Întoarcerea la laguna albastra,5.2,36.0,11000000.0,2807854.0,https://www.imdb.com/title/tt0102782/,102,0.25525945454545457,William A. Graham,Henry De Vere Stacpoole,Milla Jovovich,Coming-of-Age
The Ultimate Gift,7.3,36.0,20000000.0,3438735.0,https://www.imdb.com/title/tt0482629/,118,0.17193675,Michael O. Sajbel,Cheryl McKay,James Garner,Coming-of-Age
Evadarea,5.8,36.0,20000000.0,30057974.0,https://www.imdb.com/title/tt0109890/,115,1.5028987,Roger Donaldson,Jim Thompson,Alec Baldwin,Caper
Exotica,7.0,36.0,1480000.0,4221036.0,https://www.imdb.com/title/tt0109759/,103,2.8520513513513515,Atom Egoyan,Atom Egoyan,David Hemblen,Psychological Drama
O plimbare prin padure,6.4,36.0,8000000.0,37461274.0,https://www.imdb.com/title/tt1178665/,104,4.68265925,Ken Kwapis,Michael Arndt,Robert Redford,Coming-of-Age
Soluţii extreme,6.2,36.0,38000000.0,17380126.0,https://www.imdb.com/title/tt0116259/,118,0.45737173684210525,Michael Apted,Michael Palmer,Hugh Grant,Conspiracy Thriller
Celebritate,5.0,36.0,18000000.0,77211836.0,https://www.imdb.com/title/tt1016075/,107,4.289546444444444,Kevin Tancharoen,Allison Burnett,Kay Panabaker,Pop Musical
Kissing Jessica Stein,6.5,36.0,1000000.0,10013424.0,https://www.imdb.com/title/tt0264761/,97,10.013424,Charles Herman-Wurmfeld,Heather Juergensen,Jennifer Westfeldt,Romantic Comedy
The Oogieloves in the Big Balloon Adventure,1.7,36.0,20000000.0,1065907.0,https://www.imdb.com/title/tt1520498/,88,0.05329535,Matthew Diamond,Scott Stabile,Misty Miller,Adventure
Nattvardsgästerna,8.0,36.0,20000000.0,8894.0,https://www.imdb.com/title/tt0057358/,81,0.0004447,Ingmar Bergman,Ingmar Bergman,Ingrid Thulin,Swedish
Dulapul,7.0,36.0,15952722.510774337,50104745.0,https://www.imdb.com/title/tt0243493/,84,3.14082721404824,Francis Veber,Francis Veber,Daniel Auteuil,French
Poştaşul întotdeauna sună de două ori,7.4,36.0,1683000.0,509.0,https://www.imdb.com/title/tt0038854/,113,0.00030243612596553775,Tay Garnett,Harry Ruskin,Lana Turner,Film Noir
Pumpkinhead,6.2,1710.0,3500000.0,4385516.0,https://www.imdb.com/title/tt0095925/,86,1.2530045714285714,Stan Winston,Ed Justin,Lance Henriksen,Folk Horror
Interiors,7.3,3512.0,10000000.0,10432366.0,https://www.imdb.com/title/tt0077742/,92,1.0432366,Woody Allen,Woody Allen,Kristin Griffith,Drama
Assassination of a High School President,6.2,36.0,11500000.0,69564.0,https://www.imdb.com/title/tt1018818/,93,0.00604904347826087,Brett Simon,Kevin Jakubowski,Reece Thompson,Comedy
Eu sunt dragostea,7.0,36.0,3960000.000000001,12747768.0,https://www.imdb.com/title/tt1226236/,120,3.2191333333333327,Luca Guadagnino,Barbara Alberti,Liliana Flores,Italian
The Final Conflict,5.5,36.0,5000000.0,20471382.0,https://www.imdb.com/title/tt0082377/,108,4.0942764,Graham Baker,Andrew Birkin,Sam Neill,Supernatural Horror
The Juror,5.7,36.0,44000000.0,22754725.0,https://www.imdb.com/title/tt0116731/,118,0.5171528409090909,Brian Gibson,George Dawes Green,Demi Moore,Legal Thriller
Kill Me Three Times,5.8,36.0,20000000.0,101807.0,https://www.imdb.com/title/tt2393845/,90,0.00509035,Kriv Stenders,James McFarland,Simon Pegg,Dark Comedy
The Rugrats Movie,5.9,36.0,24000000.0,140894675.0,https://www.imdb.com/title/tt0134067/,79,5.870611458333333,Igor Kovalyov,David N. Weiss,Elizabeth Daily,Buddy Comedy
Feast of Love,6.5,36.0,20000000.0,5741608.0,https://www.imdb.com/title/tt0800027/,97,0.2870804,Robert Benton,Allison Burnett,Morgan Freeman,Drama
Flynn,6.4,36.0,20000000.0,983124.0,https://www.imdb.com/title/tt0455323/,102,0.0491562,Paul Weitz,Paul Weitz,Paul Dano,Drama
Kabhi Alvida Naa Kehna,6.1,36.0,8400000.0,25229168.0,https://www.imdb.com/title/tt0449999/,193,3.003472380952381,Karan Johar,Karan Johar,Amitabh Bachchan,Hindi
Seul contre tous,7.3,36.0,20000000.0,6955.0,https://www.imdb.com/title/tt0157016/,93,0.00034775,Gaspar Noé,Gaspar Noé,Philippe Nahon,French
Mult zgomot pentru nimic,7.0,36.0,20000000.0,5341221.0,https://www.imdb.com/title/tt2094064/,109,0.26706105,Joss Whedon,William Shakespeare,Amy Acker,Romantic Comedy
Reasonable Doubt,5.7,36.0,7000000.0,602802.0,https://www.imdb.com/title/tt2304953/,91,0.08611457142857143,Peter Howitt,Peter A. Dowling,Dominic Cooper,Crime
Cec în alb,5.3,36.0,13000000.0,30577969.0,https://www.imdb.com/title/tt0109287/,93,2.3521514615384613,Rupert Wainwright,Blake Snyder,Brian Bonsall,Caper
Ea e aleasa!,6.0,36.0,3500000.0,9538948.0,https://www.imdb.com/title/tt0117628/,96,2.725413714285714,Edward Burns,Edward Burns,John Mahoney,Romantic Comedy
Carandiru,7.6,36.0,2400000.0,10781635.0,https://www.imdb.com/title/tt0293007/,145,4.492347916666667,Hector Babenco,Hector Babenco,Luiz Carlos Vasconcelos,Portuguese
Sărută-mă mortal,7.5,36.0,410000.0,952000.0,https://www.imdb.com/title/tt0048261/,106,2.321951219512195,Robert Aldrich,Mickey Spillane,Ralph Meeker,Film Noir
Silkwood,7.1,36.0,10000000.0,35616970.0,https://www.imdb.com/title/tt0086312/,131,3.561697,Mike Nichols,Nora Ephron,Meryl Streep,Psychological Drama
Wong Fei Hung,7.2,36.0,20000000.0,3826459.0,https://www.imdb.com/title/tt0103285/,134,0.19132295,Hark Tsui,Hark Tsui,Jet Li,Cantonese
Testamentul tinereții,7.2,36.0,20000000.0,5851758.0,https://www.imdb.com/title/tt1441953/,129,0.2925879,James Kent,Juliette Towhidi,Alicia Vikander,Period Drama
Süt Kardesler,8.8,36.0,20000000.0,509.0,https://www.imdb.com/title/tt0253779/,80,2.545e-05,Ertem Egilmez,Sadik Sendil,Kemal Sunal,Turkish
Politia judiciara,7.1,36.0,14938000.000000002,509.0,https://www.imdb.com/title/tt0390808/,111,3.4074173249430975e-05,Olivier Marchal,Olivier Marchal,Daniel Auteuil,French
Film prăjit Kentucky,6.4,36.0,600000.0,509.0,https://www.imdb.com/title/tt0076257/,83,0.0008483333333333333,John Landis,David Zucker,Marilyn Joi,Parody
The Fundamentals of Caring,7.3,36.0,20000000.0,509.0,https://www.imdb.com/title/tt2452386/,97,2.545e-05,Rob Burnett,Rob Burnett,Alex Huff,Road Trip
Mostenirea diavolului,4.2,36.0,7000000.0,36921560.0,https://www.imdb.com/title/tt2752758/,89,5.274508571428571,Matt Bettinelli-Olpin,Lindsay Devlin,Allison Miller,Body Horror
Ascensor pentru Eşafod,7.9,36.0,20000000.0,431784.0,https://www.imdb.com/title/tt0051378/,91,0.0215892,Louis Malle,Roger Nimier,Jeanne Moreau,French
Vânătorul de vedete,7.0,36.0,20000000.0,4611784.0,https://www.imdb.com/title/tt0147004/,97,0.2305892,Mark Herman,Jim Cartwright,Brenda Blethyn,Comedy
Kinky Boots,7.1,36.0,20000000.0,9950133.0,https://www.imdb.com/title/tt0434124/,107,0.49750665,Julian Jarrold,Geoff Deane,Joel Edgerton,Comedy
Masuri disperate,6.1,4386.0,50000000.0,13806137.0,https://www.imdb.com/title/tt0118966/,100,0.27612274,Barbet Schroeder,David Klass,Michael Keaton,Medical Drama
Return of the Living Dead: Part II,5.7,36.0,6200000.0,9207551.0,https://www.imdb.com/title/tt0095990/,89,1.485088870967742,Ken Wiederhorn,Ken Wiederhorn,Michael Kenworthy,Zombie Horror
Armura divina II,7.2,36.0,14950000.0,10405394.0,https://www.imdb.com/title/tt0099558/,107,0.6960129765886288,Jackie Chan,Jackie Chan,Jackie Chan,Cantonese
The Parent Trap,7.2,36.0,20000000.0,29650385.0,https://www.imdb.com/title/tt0055277/,129,1.48251925,David Swift,David Swift,Hayley Mills,Comedy
I Think I Love My Wife,5.5,36.0,11000000.0,13369768.0,https://www.imdb.com/title/tt0770772/,94,1.2154334545454546,Chris Rock,Chris Rock,Chris Rock,Romantic Comedy
Smiley Face,5.8,36.0,20000000.0,179381.0,https://www.imdb.com/title/tt0780608/,85,0.00896905,Gregg Araki,Dylan Haggerty,Anna Faris,Stoner Comedy
Cine o rãzbunã pe Soraya?,7.9,36.0,20000000.0,1120476.0,https://www.imdb.com/title/tt1277737/,116,0.0560238,Cyrus Nowrasteh,Betsy Giffen Nowrasteh,Shohreh Aghdashloo,Persian
Cuscrii,5.7,36.0,40000000.0,26891849.0,https://www.imdb.com/title/tt0314786/,98,0.672296225,Andrew Fleming,Andrew Bergman,Albert Brooks,Buddy Comedy
Ramona si Beezus,6.5,36.0,15000000.0,27293743.0,https://www.imdb.com/title/tt0493949/,104,1.8195828666666667,Elizabeth Allen Rosenbaum,Laurie Craig,Joey King,Coming-of-Age
The Lazarus Project,6.0,36.0,9750000.0,9162.0,https://www.imdb.com/title/tt0464041/,100,0.0009396923076923077,John Glenn,John Glenn,Paul Walker,Drama
Ingredientele vietii,7.8,36.0,20000000.0,7294403.0,https://www.imdb.com/title/tt0111797/,124,0.36472015,Ang Lee,Ang Lee,Sihung Lung,Mandarin
O zi periculoasa,7.1,36.0,20000000.0,3121.0,https://www.imdb.com/title/tt0124901/,87,0.00015605,Skip Woods,Skip Woods,Thomas Jane,Dark Comedy
Er ist wieder da,7.0,36.0,3252656.0000000005,25513752.0,https://www.imdb.com/title/tt4176826/,116,7.843974893133487,David Wnendt,David Wnendt,Oliver Masucci,German
Ciuperci,4.6,36.0,20000000.0,4998560.0,https://www.imdb.com/title/tt0492486/,84,0.249928,Paddy Breathnach,Pearse Elliott,Lindsey Haun,B-Horror
Who's Your Caddy?,2.3,36.0,7000000.0,5713425.0,https://www.imdb.com/title/tt0785077/,93,0.8162035714285715,Don Michael Paul,Don Michael Paul,Mick Partridge,Comedy
Omul renaşcentist,6.2,36.0,40000000.0,24332324.0,https://www.imdb.com/title/tt0110971/,128,0.6083081,Penny Marshall,Jim Burnstein,Danny DeVito,Coming-of-Age
Moarte la Veneția,7.3,36.0,20000000.0,12162.0,https://www.imdb.com/title/tt0067445/,130,0.0006081,Luchino Visconti,Thomas Mann,Dirk Bogarde,Period Drama
Santa Sangre,7.5,36.0,787000.0,509.0,https://www.imdb.com/title/tt0098253/,123,0.0006467598475222363,Alejandro Jodorowsky,Alejandro Jodorowsky,Axel Jodorowsky,Psychological Drama
Devil's Knot,6.1,36.0,15000000.0,2033154.0,https://www.imdb.com/title/tt0804463/,114,0.1355436,Atom Egoyan,Paul Harris Boardman,Reese Witherspoon,Legal Thriller
Dispărut,7.7,36.0,9500000.0,14000000.0,https://www.imdb.com/title/tt0084335/,122,1.4736842105263157,Costa-Gavras,Costa-Gavras,Jack Lemmon,Political Thriller
OSS 117: Cairo - Cuibul spionilor,7.0,36.0,15400000.000000002,23055884.0,https://www.imdb.com/title/tt0464913/,99,1.4971353246753245,Michel Hazanavicius,Jean-François Halin,François Damiens,French
Seductie otravitoare,5.4,36.0,3000000.0,1829804.0,https://www.imdb.com/title/tt0105156/,93,0.6099346666666666,Katt Shea,Melissa Goddard,Sara Gilbert,Erotic Thriller
Dügün Dernek,6.9,36.0,2500000.0,9025204.0,https://www.imdb.com/title/tt3347976/,106,3.6100816,Selçuk Aydemir,Selçuk Aydemir,Ahmet Kural,Turkish
Le procès,7.6,36.0,1300000.0,94243.0,https://www.imdb.com/title/tt0057427/,119,0.07249461538461538,Orson Welles,Pierre Cholot,Anthony Perkins,Legal Drama
Life After Beth,5.7,36.0,2400000.0,274717.0,https://www.imdb.com/title/tt2581244/,89,0.11446541666666667,Jeff Baena,Jeff Baena,Aubrey Plaza,B-Horror
Just Before I Go,6.3,36.0,20000000.0,10970.0,https://www.imdb.com/title/tt2980472/,95,0.0005485,Courteney Cox,David Flebotte,Seann William Scott,Dark Comedy
Sa-nceapa Stirile!,6.2,36.0,20000000.0,509.0,https://www.imdb.com/title/tt0392878/,86,2.545e-05,Tom Kuntz,Todd Hanson,Daniel Chacón,Dark Comedy
Sultan,7.1,36.0,13430000.0,98251790.0,https://www.imdb.com/title/tt4832640/,170,7.315844378257633,Ali Abbas Zafar,Ali Abbas Zafar,Salman Khan,Hindi
Guru,7.7,36.0,1800000.0,24108727.0,https://www.imdb.com/title/tt0499375/,162,13.393737222222223,Mani Ratnam,Mani Ratnam,Mithun Chakraborty,Hindi
Ucigaşii,7.7,36.0,20000000.0,58222.0,https://www.imdb.com/title/tt0038669/,103,0.0029111,Robert Siodmak,Anthony Veiller,Burt Lancaster,Film Noir
Micul inventator,6.8,36.0,22000000.0,10870198.0,https://www.imdb.com/title/tt0348121/,126,0.4940999090909091,Katsuhiro Ôtomo,Katsuhiro Ôtomo,Anne Suzuki,Japanese
Pradă uşoară,6.2,36.0,20000000.0,3885577.0,https://www.imdb.com/title/tt0808276/,97,0.19427885,Roar Uthaug,Thomas Moldestad,Ingrid Bolsø Berdal,Norwegian
The Girlfriend Experience,5.5,36.0,1700000.0,1060941.0,https://www.imdb.com/title/tt1103982/,77,0.6240829411764706,Steven Soderbergh,David Levien,Sasha Grey,Drama
Jocul asasinilor,6.1,36.0,8000000.0,110784.0,https://www.imdb.com/title/tt1436568/,101,0.013848,Ernie Barbarash,Aaron Rahsaan Thomas,Jean-Claude Van Damme,Action
A Woman Under the Influence,8.0,4752.0,1000000.0,25601.0,https://www.imdb.com/title/tt0072417/,155,0.025601,John Cassavetes,John Cassavetes,Peter Falk,Psychological Drama
Regele de pe Insula Diavolului,7.4,36.0,5130000.0,4360391.0,https://www.imdb.com/title/tt1332134/,116,0.8499787524366472,Marius Holst,Mette M. Bølstad,Benjamin Helstad,Norwegian
Mi se spune Trinity,7.4,36.0,20000000.0,28807.0,https://www.imdb.com/title/tt0067355/,115,0.00144035,Enzo Barboni,Enzo Barboni,Terence Hill,Italian
New York Stories,6.4,36.0,15000000.0,10763469.0,https://www.imdb.com/title/tt0097965/,124,0.7175646,Woody Allen,Richard Price,Woody Allen,Satire
Starbuck,7.2,36.0,20000000.0,6509940.0,https://www.imdb.com/title/tt1756750/,109,0.325497,Ken Scott,Ken Scott,Patrick Huard,French
Intermission,6.8,36.0,5000000.0,5175215.0,https://www.imdb.com/title/tt0332658/,105,1.035043,John Crowley,Mark O'Rowe,Colin Farrell,Dark Comedy
Băieţi şi fete,5.4,36.0,35000000.0,25850615.0,https://www.imdb.com/title/tt0204175/,94,0.738589,Robert Iscove,Andrew Lowery,Freddie Prinze Jr.,Romantic Comedy
Ameninţarea nopţii,5.1,36.0,20000000.0,177182.0,https://www.imdb.com/title/tt1391034/,91,0.0088591,Marcos Efron,Jennifer Derwingson,Amber Heard,Suspense Mystery
O chestiune de viaţă şi de moarte,8.0,36.0,400000.0,231292.0,https://www.imdb.com/title/tt0038733/,104,0.57823,Michael Powell,Michael Powell,David Niven,Supernatural Fantasy
Războiul lui Boomer,5.9,2373.0,11000000.0,163971.0,https://www.imdb.com/title/tt0109370/,91,0.014906454545454546,Michael Moore,Michael Moore,John Candy,Satire
Focul din adâncuri,5.2,36.0,60000000.0,16228448.0,https://www.imdb.com/title/tt0119123/,105,0.2704741333333333,Félix Enríquez Alcalá,Jeb Stuart,Steven Seagal,Martial Arts
Guru - Profu' de sex,5.4,36.0,11000000.0,24128852.0,https://www.imdb.com/title/tt0280720/,94,2.193532,Daisy von Scherler Mayer,Tracey Jackson,Jimi Mistry,Comedy
De-aproape,7.3,36.0,2500000.0,509.0,https://www.imdb.com/title/tt0062138/,92,0.0002036,John Boorman,Alexander Jacobs,Lee Marvin,Caper
Escobar: Paradise Lost,6.5,36.0,17000000.0,6760531.0,https://www.imdb.com/title/tt2515030/,120,0.39767829411764705,Andrea Di Stefano,Andrea Di Stefano,Benicio Del Toro,Drug Crime
Festinul Babettei,7.8,36.0,20000000.0,4637920.0,https://www.imdb.com/title/tt0092603/,103,0.231896,Gabriel Axel,Karen Blixen,Stéphane Audran,Danish
Englezul care a urcat o colina dar a coborît un munte,6.6,36.0,40997769.0,10904930.0,https://www.imdb.com/title/tt0112966/,99,0.265988376099197,Christopher Monger,Ifor David Monger,Hugh Grant,Feel-Good Romance
Necunoscutul,7.3,36.0,1034000.0,509.0,https://www.imdb.com/title/tt0038991/,95,0.0004922630560928433,Orson Welles,Anthony Veiller,Edward G. Robinson,Film Noir
Forţa 10 din Navarone,6.4,36.0,5000000.0,7230000.0,https://www.imdb.com/title/tt0077572/,118,1.446,Guy Hamilton,Alistair MacLean,Robert Shaw,Period Drama
Bătălia de la Midway,6.8,36.0,20000000.0,509.0,https://www.imdb.com/title/tt0074899/,132,2.545e-05,Jack Smight,Donald S. Sanford,Charlton Heston,War Epic
Help!,7.1,36.0,1500000.0,509.0,https://www.imdb.com/title/tt0059260/,92,0.00033933333333333336,Richard Lester,Marc Behm,The Beatles,Buddy Comedy
Ca apa în ciocolatã,7.1,36.0,2000000.0,21744201.0,https://www.imdb.com/title/tt0103994/,105,10.8721005,Alfonso Arau,Laura Esquivel,Marco Leonardi,Spanish
Regina Margot,7.4,36.0,23621684.91126529,1318578.0,https://www.imdb.com/title/tt0110963/,161,0.055820658219480526,Patrice Chéreau,Alexandre Dumas,Isabelle Adjani,French
Nu da inapoi 2,5.7,36.0,3000000.0,509.0,https://www.imdb.com/title/tt1754264/,103,0.00016966666666666668,Michael Jai White,Chris Hauty,Michael Jai White,Martial Arts
Cu mafia pe urme,5.6,36.0,11000000.0,3340503.0,https://www.imdb.com/title/tt2401097/,94,0.30368209090909093,Daniel Benmayor,Matt Johnson,Taylor Lautner,Action
Splendor in the Grass,7.7,36.0,20000000.0,509.0,https://www.imdb.com/title/tt0055471/,124,2.545e-05,Elia Kazan,William Inge,Natalie Wood,Teen Romance
O ferma trasnita,5.4,36.0,110000000.0,145358062.0,https://www.imdb.com/title/tt0299172/,76,1.3214369272727273,Will Finn,Will Finn,G.W. Bailey,Animal Adventure
Aduceți-mi capul lui Alfredo Garcia,7.4,36.0,1500000.0,19418.0,https://www.imdb.com/title/tt0071249/,112,0.012945333333333333,Sam Peckinpah,Gordon T. Dawson,Warren Oates,Contemporary Western
"New York, New York",6.6,4417.0,14000000.0,16400658.0,https://www.imdb.com/title/tt0076451/,155,1.1714755714285714,Martin Scorsese,Earl Mac Rauch,Liza Minnelli,Period Drama
Så som i himmelen,7.5,36.0,2275000.0,18328469.0,https://www.imdb.com/title/tt0382330/,133,8.05646989010989,Kay Pollak,Anders Nyberg,Michael Nyqvist,Swedish
La habitación de Fermat,6.6,36.0,20000000.0,1028290.0,https://www.imdb.com/title/tt1016301/,89,0.0514145,Luis Piedrahita,Luis Piedrahita,Alejo Sauras,Spanish
Corespondent pentru străinătate,7.4,36.0,1500000.0,782.0,https://www.imdb.com/title/tt0032484/,120,0.0005213333333333333,Alfred Hitchcock,Charles Bennett,Joel McCrea,Spy
License to Drive,6.3,36.0,8000000.0,22433275.0,https://www.imdb.com/title/tt0095519/,88,2.804159375,Greg Beeman,Neil Tolkin,Corey Haim,Teen Comedy
Pather Panchali,8.2,36.0,20000000.0,135342.0,https://www.imdb.com/title/tt0048473/,125,0.0067671,Satyajit Ray,Bibhutibhushan Bandyopadhyay,Kanu Bannerjee,Bengali
Generoasa doamnă Henderson,7.0,36.0,20000000.0,27876417.0,https://www.imdb.com/title/tt0413015/,103,1.39382085,Stephen Frears,David Rose,Judi Dench,Period Drama
Cumplitul adevăr,7.6,36.0,600000.0,509.0,https://www.imdb.com/title/tt0028597/,90,0.0008483333333333333,Leo McCarey,Viña Delmar,Irene Dunne,Romantic Comedy
Unchiul meu,7.6,36.0,41923.47974028786,87444.0,https://www.imdb.com/title/tt0050706/,116,2.0858001421090906,Jacques Tati,Jacques Lagrange,Jean-Pierre Zola,French
Der Schuh des Manitu,6.7,36.0,3936947.4852108825,75675074.0,https://www.imdb.com/title/tt0248408/,87,19.221763633950648,Michael Herbig,Michael Herbig,Michael Herbig,German
The Last Exorcism: Part II,4.0,36.0,5000000.0,25051865.0,https://www.imdb.com/title/tt2034139/,88,5.010373,Ed Gass-Donnelly,Damien Chazelle,Ashley Bell,Supernatural Horror
Împaratul mustelor,6.8,36.0,250000.0,509.0,https://www.imdb.com/title/tt0057261/,92,0.002036,Peter Brook,William Golding,James Aubrey,Survival
Freedomland,5.2,36.0,37665000.0,14655628.0,https://www.imdb.com/title/tt0349467/,113,0.3891046860480552,Joe Roth,Richard Price,Samuel L. Jackson,Psychological Thriller
Secretele tacerii,6.1,36.0,900000.0,381420.0,https://www.imdb.com/title/tt0414951/,96,0.4238,Jamie Babbit,Abdi Nazemian,Camilla Belle,Crime
In the Electric Mist,6.1,36.0,20000000.0,7999896.0,https://www.imdb.com/title/tt0910905/,117,0.3999948,Bertrand Tavernier,Jerzy Kromolowski,Tommy Lee Jones,Suspense Mystery
The Door in the Floor,6.6,36.0,7500000.0,6715067.0,https://www.imdb.com/title/tt0348593/,111,0.8953422666666667,Tod Williams,John Irving,Elle Fanning,Comedy
Moby Dick,7.3,36.0,4500000.0,353.0,https://www.imdb.com/title/tt0049513/,116,7.844444444444445e-05,John Huston,Ray Bradbury,Gregory Peck,Epic
Febra Iubirii,6.6,36.0,14000000.0,43882682.0,https://www.imdb.com/title/tt0102175/,132,3.1344772857142855,Spike Lee,Spike Lee,Wesley Snipes,Psychological Drama
Pet Sematary II,4.9,3554.0,8000000.0,17092453.0,https://www.imdb.com/title/tt0105128/,100,2.136556625,Mary Lambert,Richard Outten,Edward Furlong,Dark Fantasy
Triunghiul dragostei,6.1,36.0,20000000.0,4297711.0,https://www.imdb.com/title/tt0819714/,110,0.21488555,John Maybury,Sharman Macdonald,Simon Armstrong,Period Drama
Tinutul umbrelor,7.3,36.0,22000000.0,25842377.0,https://www.imdb.com/title/tt0108101/,131,1.1746535,Richard Attenborough,William Nicholson,Julian Fellowes,Biography
Spanzuratoarea,4.3,36.0,100000.0,42964410.0,https://www.imdb.com/title/tt2309260/,81,429.6441,Travis Cluff,Chris Lofing,Reese Mishler,B-Horror
Pat Garrett şi Billy the Kid,7.2,36.0,4638783.0,8455.0,https://www.imdb.com/title/tt0070518/,122,0.0018226763355819835,Sam Peckinpah,Rudy Wurlitzer,James Coburn,Period Drama
"Eu, Tina Turner",7.4,36.0,15000000.0,39100956.0,https://www.imdb.com/title/tt0108551/,118,2.6067304,Brian Gibson,Tina Turner,RaéVen Kelly,Biography
Body Snatchers,6.0,36.0,13000000.0,428868.0,https://www.imdb.com/title/tt0106452/,87,0.032989846153846154,Abel Ferrara,Jack Finney,Terry Kinney,Body Horror
"Oslo, 31. august",7.6,36.0,20000000.0,1481665.0,https://www.imdb.com/title/tt1736633/,95,0.07408325,Joachim Trier,Joachim Trier,Anders Danielsen Lie,Norwegian
Câștig Facil,6.7,36.0,2730000.0,8444544.0,https://www.imdb.com/title/tt1291652/,124,3.0932395604395606,Daniel Espinosa,Daniel Espinosa,Joel Kinnaman,Swedish
"For a Good Time, Call...",6.0,36.0,850000.0,1386088.0,https://www.imdb.com/title/tt1996264/,85,1.6306917647058823,Jamie Travis,Katie Anne Naylon,Lauren Miller Rogen,Raunchy Comedy
